baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1.1	EhMyb10_2.1	EhMyb10_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_194500A	336.533404412132	0.313276038529343	0.46765777484191	0.669883096961757	0.5029323157888	0.864382256450465	443	451	93	442	224	825	397.155480948853	405.859166130875	291.63472362562	261.283222283985	210.339519549118	452.928313934339	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_201830A	87.161138851822	0.288264194109775	0.429343131976239	0.671407488884039	0.501960975450604	0.864382256450465	96	110	31	124	59	204	86.0652960972683	98.9900405197255	97.2115745418732	73.3011754823851	55.401927024098	111.996819445582	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_192520A	289.226892397309	0.422216554662545	0.63184976779039	0.668223011522275	0.503991248643153	0.86467200864541	607	241	33	497	580	59	544.183695115019	216.878179684126	103.483289028446	293.795840441495	544.629113118252	32.3912369965164	13.53	DOWN_pEhEx_UP_EhMyb10
EHI_087410A	109.097192678094	-0.425879782081728	0.638574017015271	-0.666923129870384	0.504821235784458	0.865270335500911	119	33	50	203	146	190	106.685106620572	29.6970121559177	156.792862164312	120.001117926808	137.096293991836	104.310763209121	13.47	UP_pEhEx_DOWN_EhMyb10
EHI_199820A	589.210172322141	0.275907528295995	0.413583557957558	0.667114354493532	0.504699091815822	0.865270335500911	309	330	492	432	354	1513	277.022671813082	296.970121559177	1542.84176369683	255.371837164438	332.411562144588	830.643077554734	13.47	DOWN_pEhEx_UP_EhMyb10
EHI_064480A	23.2251980614419	0.387289648419691	0.581390987214669	0.666143192681952	0.505319578883906	0.865299621745964	20	33	9	19	20	61	17.9302700202642	29.6970121559177	28.2227151895761	11.2316317271396	18.780314245457	33.4892450302966	13.47	DOWN_pEhEx_UP_EhMyb10
EHI_084680A	24.6186144836694	0.372852506479356	0.559561354526268	0.666329980552387	0.505200206648201	0.865299621745964	41	47	2	56	23	14	36.7570535415417	42.2957445857009	6.27171448657247	33.1037566694642	21.5973613822755	7.68605623646152	13.47	DOWN_pEhEx_UP_EhMyb10
EHI_146180A	1533.86452252025	-0.306267058418286	0.461118106920422	-0.664183543916094	0.506572844529334	0.867032817195377	1572	862	650	2741	1867	2926	1409.31922359277	775.72195389094	2038.30720813605	1620.31066126788	1753.14233481341	1606.38575342046	13.3	UP_pEhEx_DOWN_EhMyb10
EHI_152920A	106.508138255785	-0.312844657631287	0.471715467908832	-0.663206273515182	0.507198454132509	0.867227491904894	43	58	74	131	76	305	38.5500805435681	52.1947486376735	232.053436003181	77.4391450660681	71.3651941327364	167.446225151483	13.28	UP_pEhEx_DOWN_EhMyb10
EHI_169800A	402.824954148964	0.26747334332919	0.403202103430822	0.663372886830886	0.507091766230797	0.867227491904894	241	401	245	440	268	1020	216.059753744184	360.863693167363	768.285024605127	260.100945260076	251.656210889123	559.984097227911	13.28	DOWN_pEhEx_UP_EhMyb10
EHI_174640A	103.525038458161	0.254669190968835	0.384188375924982	0.662875836250086	0.507410078689626	0.867227491904894	154	131	26	168	125	122	138.063079156035	117.8881391644	81.5322883254421	99.3112700083927	117.376964034106	66.9784900605932	13.28	DOWN_pEhEx_UP_EhMyb10
EHI_012390A	210.804127550044	0.258681949647931	0.39201875504218	0.659871361563039	0.509336383683272	0.867642390122217	224	313	66	363	179	351	200.819024226959	281.671660751583	206.966578056891	214.583279839563	168.08381249684	192.700409928428	13.24	DOWN_pEhEx_UP_EhMyb10
EHI_053820A	229.482430930971	0.288312293391672	0.435778883421248	0.661602258301656	0.508226159867025	0.867642390122217	284	164	117	275	221	433	254.609834287752	147.585151320318	366.895297464489	162.563090787548	207.522472412299	237.718739313417	13.24	DOWN_pEhEx_UP_EhMyb10
EHI_094090A	110.26558885429	0.455528691275291	0.6882384268653	0.661876282250142	0.508050513144312	0.867642390122217	51	125	52	100	20	478	45.7221885516738	112.488682408779	163.064576650884	59.1138511954718	18.780314245457	262.423920073472	13.24	DOWN_pEhEx_UP_EhMyb10
EHI_101120A	33.7406615134836	-0.38111378903129	0.578883682288581	-0.658359875553204	0.510306911876665	0.867642390122217	58	42	0	102	54	3	51.9977830587663	37.7961972893497	0	60.2961282193813	50.7068484627338	1.64701205067032	13.24	UP_pEhEx_DOWN_EhMyb10
EHI_110570A	852.911631230298	-0.486717037265072	0.738732848638299	-0.658853925559468	0.509989575017719	0.867642390122217	152	79	1064	341	397	1820	136.270052154008	71.0928472823483	3336.55210685655	201.578232576559	372.789237772321	999.187310739997	13.24	UP_pEhEx_DOWN_EhMyb10
EHI_146150A	102.81436878129	0.299882217734262	0.455452248837109	0.658427351055882	0.510263565107086	0.867642390122217	148	178	18	157	99	149	132.683998149955	160.183883750101	56.4454303791522	92.8087463768908	92.962555515012	81.8015985166261	13.24	DOWN_pEhEx_UP_EhMyb10
EHI_156270A	76.8146876531272	0.261005527086749	0.395948455224833	0.659190668993875	0.509773338073876	0.867642390122217	76	88	33	94	71	160	68.1350260770041	79.1920324157804	103.483289028446	55.5670201237435	66.6701155713722	87.8406427024173	13.24	DOWN_pEhEx_UP_EhMyb10
EHI_165280A	36.4846845048572	-0.380592760607489	0.576095523633535	-0.660641759906455	0.508842081527978	0.867642390122217	46	47	4	60	41	89	41.2396210466077	42.2957445857009	12.5434289731449	35.4683107172831	38.4996442031868	48.8613575032196	13.24	UP_pEhEx_DOWN_EhMyb10
EHI_169210A	103.409514284177	0.320943690835619	0.485925588523743	0.660479090658008	0.508946432254689	0.867642390122217	211	176	7	193	106	68	189.164348713788	158.384064831561	21.9510007030036	114.089732807261	99.5356655009219	37.3322731485274	13.24	DOWN_pEhEx_UP_EhMyb10
EHI_178590A	2711.11899366847	0.320163467784796	0.484210454401104	0.661207259931614	0.508479406071164	0.867642390122217	1660	1437	2365	2288	1906	5331	1488.21241168193	1293.16989297132	7416.30238037194	1352.5249153524	1789.76394759205	2926.74041404117	13.24	DOWN_pEhEx_UP_EhMyb10
EHI_198750A	163.63259182837	-0.314318507414976	0.476894298094732	-0.659094706459539	0.509834954713246	0.867642390122217	243	246	12	375	197	179	217.85278074621	221.377726980477	37.6302869194348	221.676941983019	184.986095317751	98.2717190233294	13.24	UP_pEhEx_DOWN_EhMyb10
EHI_148500A	97.905957007191	-0.536835266390763	0.817732225657972	-0.656492736309627	0.511507139631219	0.868861442661249	132	184	2	163	97	200	118.339782133744	165.583340505723	6.27171448657247	96.3555774486191	91.0845240904663	109.800803378022	13.11	UP_pEhEx_DOWN_EhMyb10
EHI_166850A	29.8259153880239	0.45307622872784	0.689998959744321	0.656633205498928	0.511416792492201	0.868861442661249	7	6	36	16	4	75	6.27559450709248	5.39945675562139	112.890860758304	9.45821619127549	3.75606284909139	41.1753012667581	13.11	DOWN_pEhEx_UP_EhMyb10
EHI_196590A	551.292949107972	-0.29227846147186	0.445877433586648	-0.655513016482502	0.512137508641019	0.869521473594478	459	776	123	1155	517	1173	411.499696965064	698.3297403937	385.710440924207	682.7649813077	485.471123245062	643.981711812097	13.05	UP_pEhEx_DOWN_EhMyb10
EHI_015380A	1254.6829776092	0.239943785173857	0.36680136084418	0.654151840172118	0.513013985574735	0.870420886714306	1518	1976	270	2604	1525	1040	1360.90749453806	1778.22109151798	846.681455687283	1539.32468513009	1431.99896121609	570.964177565713	12.96	DOWN_pEhEx_UP_EhMyb10
EHI_198610A	2382.67775332964	0.412146211381571	0.630252143611414	0.653938611013567	0.513151357017333	0.870420886714306	622	697	3028	1082	1001	3709	557.631397630218	627.236893111352	9495.37573267071	639.611869935005	939.954727985121	2036.25589864541	12.96	DOWN_pEhEx_UP_EhMyb10
EHI_068670A	21.040920014614	0.523218828484386	0.800938835421739	0.653256909697583	0.513590666979858	0.870500487841275	7	37	8	14	10	80	6.27559450709248	33.2966499929986	25.0868579462899	8.27593916736606	9.39015712272848	43.9203213512087	12.95	DOWN_pEhEx_UP_EhMyb10
EHI_104580A	24.5909252371767	0.359691048997666	0.551048749650656	0.652739071136078	0.513924509367916	0.870500487841275	24	43	7	40	31	23	21.5163240243171	38.69610674862	21.9510007030036	23.6455404781887	29.1094870804583	12.6270923884725	12.95	DOWN_pEhEx_UP_EhMyb10
EHI_201820A	145.632707875204	-0.344798206555356	0.528041074246787	-0.652976109949753	0.513771680157248	0.870500487841275	270	200	5	316	207	100	242.058645273567	179.981891854046	15.6792862164312	186.799769777691	194.37625244048	54.9004016890108	12.95	UP_pEhEx_DOWN_EhMyb10
EHI_022890A	907.07424350925	0.294860134803857	0.452507880045712	0.651613259804605	0.514650691591386	0.870910064452999	699	495	700	906	654	1868	626.662937208235	445.455182338765	2195.10007030036	535.571491830975	614.116275826443	1025.53950355072	12.91	DOWN_pEhEx_UP_EhMyb10
EHI_074100A	24.2794963566609	0.334514855887495	0.51325365946019	0.651753474567172	0.514560219781709	0.870910064452999	20	29	12	33	17	52	17.9302700202642	26.0973743188367	37.6302869194348	19.5075708945057	15.9632671086384	28.5482088782856	12.91	DOWN_pEhEx_UP_EhMyb10
EHI_020340A	111.678057428298	0.466182747356205	0.716348226556914	0.650776717347211	0.515190631821861	0.871004001895351	10	32	151	47	22	201	8.96513501013212	28.7971026966474	473.514443736221	27.7835100618718	20.6583456700027	110.349807394912	12.9	DOWN_pEhEx_UP_EhMyb10
EHI_144610A	3977.46815344944	-0.587188637046287	0.902157516169025	-0.650871523566926	0.515129425061602	0.871004001895351	471	356	5805	1654	1930	3877	422.257858977223	320.367767500203	18203.6512972766	977.743098773104	1812.3003246866	2128.48857348295	12.9	UP_pEhEx_DOWN_EhMyb10
EHI_040400A	261.334958344198	-0.399944906249188	0.61662670823775	-0.64860133514519	0.516596092300879	0.872969712365582	320	101	96	446	444	380	286.884320324228	90.8908553862934	301.042295355478	263.647776331804	416.922976249145	208.621526418241	12.7	UP_pEhEx_DOWN_EhMyb10
EHI_005460A	2474.42516160518	0.261111167442763	0.404710428485084	0.645180230270213	0.518810396190707	0.873837088853295	3070	3834	623	3320	2391	4522	2752.29644811056	3450.25286684207	1953.63906256732	1962.57985968966	2245.18656804438	2482.59616437707	12.62	DOWN_pEhEx_UP_EhMyb10
EHI_009840A	194.615930387986	0.319437187082127	0.494788619052099	0.645603344098929	0.518536271081537	0.873837088853295	43	51	159	31	43	958	38.5500805435681	45.8953824227818	498.601301682511	18.3252938705963	40.3776756277325	525.945848180724	12.62	DOWN_pEhEx_UP_EhMyb10
EHI_030480A	173.944466405841	-0.33335426780325	0.51585022287136	-0.646222979119231	0.518134959811929	0.873837088853295	161	75	89	290	188	373	144.338673663127	67.4932094452674	279.091294652475	171.430168466868	176.534953907295	204.77849830001	12.62	UP_pEhEx_DOWN_EhMyb10
EHI_139380A	432.957877125636	0.24637099091479	0.381849597476735	0.645204270327405	0.518794819219544	0.873837088853295	336	317	278	393	344	1064	301.228536340439	285.271298588664	871.768313633573	232.317435198204	323.02140502186	584.140273971075	12.62	DOWN_pEhEx_UP_EhMyb10
EHI_177660A	167.876635363271	-0.339842970935494	0.525774282068329	-0.646366668218527	0.518041921433423	0.873837088853295	324	217	6	374	235	111	290.470374328281	195.28035266164	18.8151434597174	221.085803471065	220.668692384119	60.939445874802	12.62	UP_pEhEx_DOWN_EhMyb10
EHI_194310A	68.7207948506364	-0.297253119802279	0.460017289569064	-0.646178147088211	0.518163990222633	0.873837088853295	60	65	20	85	63	233	53.7908100607927	58.4941148525651	62.7171448657247	50.2467735161511	59.1579898731894	127.917935935395	12.62	UP_pEhEx_DOWN_EhMyb10
EHI_196890A	23.3670448923738	-0.336239101508457	0.520330860257383	-0.646202497661077	0.518148222214959	0.873837088853295	24	27	5	47	25	50	21.5163240243171	24.2975554002963	15.6792862164312	27.7835100618718	23.4753928068212	27.4502008445054	12.62	UP_pEhEx_DOWN_EhMyb10
EHI_057830A	29.7592878038355	0.37693611954484	0.585119614522953	0.644203527260243	0.519443463936051	0.874084556066467	39	31	11	53	42	19	34.9640265395153	27.8971932373772	34.4944296761486	31.3303411336001	39.4386599154596	10.4310763209121	12.59	DOWN_pEhEx_UP_EhMyb10
EHI_111840A	125.303078484275	0.437955019680597	0.679546943195597	0.644480891373149	0.519263644838099	0.874084556066467	27	21	171	63	23	207	24.2058645273567	18.8980986446749	536.231588601946	37.2417262531473	21.5973613822755	113.643831496252	12.59	DOWN_pEhEx_UP_EhMyb10
EHI_004440A	98.1754274646918	0.300432859633594	0.466751486398561	0.643667708381014	0.519790933922897	0.874260148918024	185	166	9	188	97	79	165.854997687444	149.384970238859	28.2227151895761	111.134040247487	91.0845240904663	43.3713173343186	12.57	DOWN_pEhEx_UP_EhMyb10
EHI_069250A	131.68437120015	-0.378298570607341	0.588572261819626	-0.642739379932374	0.520393223785392	0.874863970421818	282	123	7	260	193	127	252.816807285726	110.688863490239	21.9510007030036	153.696013108227	181.23003246866	69.7235101450438	12.51	UP_pEhEx_DOWN_EhMyb10
EHI_009450A	73.931270231943	0.35589033348481	0.555041447057499	0.641195959998176	0.521395374129163	0.875371773532187	23	39	75	57	32	162	20.6198105233039	35.0964689115391	235.189293246467	33.6948951814189	30.0485027927311	88.9386507361975	12.46	DOWN_pEhEx_UP_EhMyb10
EHI_013030A	49.2455121761322	0.352800086863899	0.550261828137023	0.641149483434724	0.521425566992754	0.875371773532187	25	23	47	45	25	100	22.4128375253303	20.6979175632153	147.385290434453	26.6012330379623	23.4753928068212	54.9004016890108	12.46	DOWN_pEhEx_UP_EhMyb10
EHI_186750A	89.681192043514	0.262394219130743	0.409180826185255	0.641267142395242	0.521349133203089	0.875371773532187	111	127	24	166	111	85	99.5129986124665	114.288501327319	75.2605738388696	98.1289929844832	104.230744062286	46.6653414356592	12.46	DOWN_pEhEx_UP_EhMyb10
EHI_068410A	20.8056840782855	0.427476324943514	0.668080149727005	0.639857845077708	0.522265021991395	0.875871937342084	15	29	10	36	26	15	13.4477025151982	26.0973743188367	31.3585724328623	21.2809864303699	24.414408519094	8.23506025335162	12.41	DOWN_pEhEx_UP_EhMyb10
EHI_125300A	95.8702970369045	0.272778827798246	0.426240394134524	0.639964751234149	0.522195515731472	0.875871937342084	165	172	6	221	110	36	147.92472766718	154.78442699448	18.8151434597174	130.641611141993	103.291728350013	19.7641446080439	12.41	DOWN_pEhEx_UP_EhMyb10
EHI_152350A	28.882211441672	-0.332743454016841	0.520263710771757	-0.639566910256437	0.522454200667066	0.875871937342084	10	15	18	24	17	117	8.96513501013212	13.4986418890535	56.4454303791522	14.1873242869132	15.9632671086384	64.2334699761427	12.41	UP_pEhEx_DOWN_EhMyb10
EHI_023470A	344.680318384889	-0.330967896140678	0.519769698294382	-0.636758736083971	0.524282007999793	0.876838489355222	546	529	22	741	405	392	489.496371553214	476.052103953953	68.9888593522971	438.033637358446	380.301363470503	215.209574620922	12.32	UP_pEhEx_DOWN_EhMyb10
EHI_054510A	35.0416708906882	-0.294157446589552	0.4622609156575	-0.636345052384875	0.524551546477899	0.876838489355222	37	29	11	60	36	86	33.1709995374888	26.0973743188367	34.4944296761486	35.4683107172831	33.8045656418225	47.2143454525493	12.32	UP_pEhEx_DOWN_EhMyb10
EHI_082080A	40.9268092099377	-0.318670094529608	0.501006693221284	-0.63605955537376	0.524737605420589	0.876838489355222	62	49	4	78	66	46	55.5838370628191	44.0955635042414	12.5434289731449	46.108803932468	61.975037010008	25.254184776945	12.32	UP_pEhEx_DOWN_EhMyb10
EHI_087800A	94.5548747814528	-0.306410589843198	0.480910424564766	-0.637146907598242	0.524029156721251	0.876838489355222	115	136	9	310	102	63	103.099052616519	122.387686460752	28.2227151895761	183.252938705963	95.7796026518305	34.5872530640768	12.32	UP_pEhEx_DOWN_EhMyb10
EHI_096370A	182.747147843409	0.405067189607699	0.636076721099419	0.636821276696884	0.524241265407316	0.876838489355222	154	316	37	448	283	50	138.063079156035	284.371389129393	116.026718001591	264.830053355714	265.741446573216	27.4502008445054	12.32	DOWN_pEhEx_UP_EhMyb10
EHI_113590A	216.561628822512	-0.301726351931143	0.473165851401009	-0.637675671305851	0.523684825612783	0.876838489355222	133	119	134	334	202	484	119.236295634757	107.089225653158	420.204870600355	197.440262992876	189.681173879115	265.717944174812	12.32	UP_pEhEx_DOWN_EhMyb10
EHI_151380A	1725.34462730392	0.347699767531847	0.545792598014853	0.637054750827502	0.524089181116704	0.876838489355222	1589	826	1330	1597	1561	2921	1424.55995310999	743.325213357212	4170.69013357069	944.048203591685	1465.80352685792	1603.64073333601	12.32	DOWN_pEhEx_UP_EhMyb10
EHI_110120A	3047.83318529287	0.364248685514317	0.57350704124941	0.635125045231851	0.525346863722689	0.877121800397562	2478	1449	2558	2761	2739	4619	2221.56045551074	1303.96880648257	8021.52282832618	1632.13343150698	2571.96403591533	2535.84955401541	12.29	DOWN_pEhEx_UP_EhMyb10
EHI_193320A	121.710811633518	-0.317893698823617	0.50057958795846	-0.63505126151887	0.52539498277429	0.877121800397562	165	167	14	225	139	227	147.92472766718	150.284879698129	43.9020014060073	133.006165189812	130.523184005926	124.623911834055	12.29	UP_pEhEx_DOWN_EhMyb10
EHI_017590A	27.5782877444394	0.365696049959488	0.576972892639139	0.633818424790727	0.526199327467687	0.877338906724845	34	20	15	49	15	49	30.4814590344492	17.9981891854046	47.0378586492935	28.9657870857812	14.0852356840927	26.9011968276153	12.27	DOWN_pEhEx_UP_EhMyb10
EHI_035220A	83.7135666602138	-0.532819392624534	0.841759742525417	-0.632982745202316	0.526744910906268	0.877338906724845	90	8	44	166	101	152	80.686215091189	7.19927567416186	137.977718704594	98.1289929844832	94.8405869395577	83.4486105672965	12.27	UP_pEhEx_DOWN_EhMyb10
EHI_054790A	188.245453352057	-0.441930832223938	0.698056426129769	-0.633087549489564	0.52667647233466	0.877338906724845	279	398	2	441	207	109	250.127266782686	358.163964789552	6.27171448657247	260.692083772031	194.37625244048	59.8414378410218	12.27	UP_pEhEx_DOWN_EhMyb10
EHI_103590A	154.707427101453	-0.371425396470597	0.58629775933492	-0.633509834477164	0.526400760721817	0.877338906724845	264	234	7	291	201	179	236.679564267488	210.578813469234	21.9510007030036	172.021306978823	188.742158166842	98.2717190233294	12.27	UP_pEhEx_DOWN_EhMyb10
EHI_154280A	193.491204421458	0.241850303873789	0.381955958115017	0.633188980916385	0.526610240608981	0.877338906724845	223	196	80	218	195	404	199.922510725946	176.382254016966	250.868579462899	128.868195606129	183.108063893205	221.797622823604	12.27	DOWN_pEhEx_UP_EhMyb10
EHI_118880A	21.5063039791128	-0.426583550891962	0.677034376251737	-0.630076648771743	0.528644436760423	0.8781478948619	11	15	6	20	8	123	9.86164851114533	13.4986418890535	18.8151434597174	11.8227702390944	7.51212569818278	67.5274940774833	12.19	UP_pEhEx_DOWN_EhMyb10
EHI_136980A	85.7381726577877	-0.3818224213979	0.605801544742555	-0.630276407697444	0.528513755832688	0.8781478948619	20	20	85	50	51	245	17.9302700202642	17.9981891854046	266.54786567933	29.5569255977359	47.8898013259153	134.505984138077	12.19	UP_pEhEx_DOWN_EhMyb10
EHI_150120A	535.366474257725	-0.328711557577159	0.522075218400304	-0.629624900765004	0.528940027884003	0.8781478948619	118	242	444	423	321	1721	105.788593119559	217.778089143396	1392.32061601909	250.051590556846	301.424043639584	944.835913067876	12.19	UP_pEhEx_DOWN_EhMyb10
